ITEM,BID,OLDCN,NEWCN,TITLE,AUTHOR,BRANCHCODE,LOCCODE
21982028816126,95338,E YOUNG - BEGINNING TO READ,ER YOUNG,Digger and Daisy star in a play /,"Young, Judy, 1956-",URL,EPRDR
21982031703378,95338,E YOUNG - BEGINNING TO READ,ER YOUNG,Digger and Daisy star in a play /,"Young, Judy, 1956-",URL,EPRDR
21982029167180,105382,E YOUNG - BEGINNING TO READ,ER YOUNG,Digger and Daisy plant a garden /,"Young, Judy",CBA,EPRDR
21982029167198,105382,E YOUNG - BEGINNING TO READ,ER YOUNG,Digger and Daisy plant a garden /,"Young, Judy",CBA,EPRDR
21982029167206,105382,E YOUNG - BEGINNING TO READ,ER YOUNG,Digger and Daisy plant a garden /,"Young, Judy",CBA,EPRDR
21982029167214,105382,E YOUNG - BEGINNING TO READ,ER YOUNG,Digger and Daisy plant a garden /,"Young, Judy",CBA,EPRDR
21982031699527,105382,E YOUNG - BEGINNING TO READ,ER YOUNG,Digger and Daisy plant a garden /,"Young, Judy",URL,EPRDR
21982031703303,82990,E YOUNG - BEGINNING TO READ,ER YOUNG,Digger and Daisy go to the doctor /,"Young, Judy, 1956-",WAL,EPRDR
21982030542223,73146,E YOUNG - BEGINNING TO READ,ER YOUNG,Digger and Daisy go to the zoo /,"Young, Judy",BRU,EPRDR
21982030542272,73146,E YOUNG - BEGINNING TO READ,ER YOUNG,Digger and Daisy go to the zoo /,"Young, Judy",BRU,EPRDR
21982030542280,73146,E YOUNG - BEGINNING TO READ,ER YOUNG,Digger and Daisy go to the zoo /,"Young, Judy",BRU,EPRDR
21982030606358,76454,E YOUNG - BEGINNING TO READ,ER YOUNG,Digger and Daisy go on a picnic /,"Young, Judy, 1956-",BRU,EPRDR
21982030606283,76454,E YOUNG - BEGINNING TO READ,ER YOUNG,Digger and Daisy go on a picnic /,"Young, Judy, 1956-",CBA,EPRDR
21982030606366,76454,E YOUNG - BEGINNING TO READ,ER YOUNG,Digger and Daisy go on a picnic /,"Young, Judy, 1956-",CBA,EPRDR
21982031703089,76454,E YOUNG - BEGINNING TO READ,ER YOUNG,Digger and Daisy go on a picnic /,"Young, Judy, 1956-",TRL,EPRDR
21982030606267,76454,E YOUNG - BEGINNING TO READ,ER YOUNG,Digger and Daisy go on a picnic /,"Young, Judy, 1956-",URL,EPRDR
21982030606275,76454,E YOUNG - BEGINNING TO READ,ER YOUNG,Digger and Daisy go on a picnic /,"Young, Judy, 1956-",URL,EPRDR
21982030606374,76454,E YOUNG - BEGINNING TO READ,ER YOUNG,Digger and Daisy go on a picnic /,"Young, Judy, 1956-",URL,EPRDR
21982030542298,73146,E YOUNG - BEGINNING TO READ,ER YOUNG,Digger and Daisy go to the zoo /,"Young, Judy",URL,EPRDR
21982030542264,73146,E YOUNG - BEGINNING TO READ,ER YOUNG,Digger and Daisy go to the zoo /,"Young, Judy",CBA,EPRDR
21982030542181,73146,E YOUNG - BEGINNING TO READ,ER YOUNG,Digger and Daisy go to the zoo /,"Young, Judy",CBA,EPRDR
21982030542256,73146,E YOUNG - BEGINNING TO READ,ER YOUNG,Digger and Daisy go to the zoo /,"Young, Judy",MID,EPRDR
21982031703055,73146,E YOUNG - BEGINNING TO READ,ER YOUNG,Digger and Daisy go to the zoo /,"Young, Judy",MID,EPRDR
21982030542199,73146,E YOUNG - BEGINNING TO READ,ER YOUNG,Digger and Daisy go to the zoo /,"Young, Judy",TRL,EPRDR
21982030542207,73146,E YOUNG - BEGINNING TO READ,ER YOUNG,Digger and Daisy go to the zoo /,"Young, Judy",URL,EPRDR
21982030542249,73146,E YOUNG - BEGINNING TO READ,ER YOUNG,Digger and Daisy go to the zoo /,"Young, Judy",URL,EPRDR
21982028816134,95338,E YOUNG - BEGINNING TO READ,ER YOUNG,Digger and Daisy star in a play /,"Young, Judy, 1956-",CBA,EPRDR
21982028816100,95338,E YOUNG - BEGINNING TO READ,ER YOUNG,Digger and Daisy star in a play /,"Young, Judy, 1956-",URL,EPRDR
21982011104654,5265,E ZEH - BEGINNING TO READ,ER ZEH,Two fine ladies have a tiff /,"Zehler, Antonia",BRU,EPRDR
21982015624509,18361,E ZIE - BEGINNING TO READ,ER ZIE,Sometimes I share /,"Ziefert, Harriet",BRU,EPRDR
21982022097913,18789,E ZIEF - BEGINNING TO READ,ER ZIEF,The prince has a boo-boo! /,"Ziefert, Harriet",EMM,EPRDR
21982020699504,24623,E ZIEF - BEGINNING TO READ,ER ZIEF,Pig wig /,"Ziefert, Harriet",CBA,EPRDR
21982020699512,24623,E ZIEF - BEGINNING TO READ,ER ZIEF,Pig wig /,"Ziefert, Harriet",TRL,EPRDR
21982020516682,25329,E ZIEF - BEGINNING TO READ,ER ZIEF,Snake cake /,"Ziefert, Harriet",CBA,EPRDR
21982020516799,25329,E ZIEF - BEGINNING TO READ,ER ZIEF,Snake cake /,"Ziefert, Harriet",CBA,EPRDR
21982020516690,25329,E ZIEF - BEGINNING TO READ,ER ZIEF,Snake cake /,"Ziefert, Harriet",MID,EPRDR
21982024449187,42829,E ZIEF - BEGINNING TO READ,ER ZIEF,Crab cab /,"Ziefert, Harriet",CBA,EPRDR
21982024449179,42829,E ZIEF - BEGINNING TO READ,ER ZIEF,Crab cab /,"Ziefert, Harriet",CBA,EPRDR
21982024449203,42829,E ZIEF - BEGINNING TO READ,ER ZIEF,Crab cab /,"Ziefert, Harriet",POR,EPRDR
21982027793268,48450,E ZIEF - BEGINNING TO READ,ER ZIEF,Wet pet /,"Ziefert, Harriet",BKE,EPRDR
21982027793235,48450,E ZIEF - BEGINNING TO READ,ER ZIEF,Wet pet /,"Ziefert, Harriet",CBA,EPRDR
21982027793177,48450,E ZIEF - BEGINNING TO READ,ER ZIEF,Wet pet /,"Ziefert, Harriet",URL,EPRDR
21982027793342,48020,E ZIEF - BEGINNING TO READ,ER ZIEF,Quack shack /,"Ziefert, Harriet",CBA,EPRDR
21982027793417,48020,E ZIEF - BEGINNING TO READ,ER ZIEF,Quack shack /,"Ziefert, Harriet",CBA,EPRDR
21982027792914,48021,E ZIEF - BEGINNING TO READ,ER ZIEF,Stop pop /,"Ziefert, Harriet",CBA,EPRDR
21982027792930,48021,E ZIEF - BEGINNING TO READ,ER ZIEF,Stop pop /,"Ziefert, Harriet",CBA,EPRDR
21982027792955,48021,E ZIEF - BEGINNING TO READ,ER ZIEF,Stop pop /,"Ziefert, Harriet",CBA,EPRDR
21982027793003,48021,E ZIEF - BEGINNING TO READ,ER ZIEF,Stop pop /,"Ziefert, Harriet",TRL,EPRDR
21982027793128,48022,E ZIEF - BEGINNING TO READ,ER ZIEF,Snow bow /,"Ziefert, Harriet",CBA,EPRDR
21982027793045,48022,E ZIEF - BEGINNING TO READ,ER ZIEF,Snow bow /,"Ziefert, Harriet",URL,EPRDR
21982027793078,48022,E ZIEF - BEGINNING TO READ,ER ZIEF,Snow bow /,"Ziefert, Harriet",URL,EPRDR
21982024270880,48022,E ZIEF - BEGINNING TO READ,ER ZIEF,Snow bow /,"Ziefert, Harriet",URL,EPRDR
21982022147411,140697,E ZIEF - BEGINNING TO READ,ER ZIEF,The three little pigs /,"Ziefert, Harriet",MYE,EPRDR
21982022147403,140697,E ZIEF - BEGINNING TO READ,ER ZIEF,The three little pigs /,"Ziefert, Harriet",POR,EPRDR
21982318488248,120731,E ZIEFERT - BEGINNING TO READ,ER ZIEFERT,Frog jog /,"Ziefert, Harriet",TRL,EPRDR
21982318488214,120731,E ZIEFERT - BEGINNING TO READ,ER ZIEFERT,Frog jog /,"Ziefert, Harriet",URL,EPRDR
21982318488289,120731,E ZIEFERT - BEGINNING TO READ,ER ZIEFERT,Frog jog /,"Ziefert, Harriet",WAL,EPRDR
21982318488198,120731,E ZIEFERT - BEGINNING TO READ,ER ZIEFERT,Frog jog /,"Ziefert, Harriet",BRU,EPRDR
21982318488180,120731,E ZIEFERT - BEGINNING TO READ,ER ZIEFERT,Frog jog /,"Ziefert, Harriet",CBA,EPRDR
21982318488222,120731,E ZIEFERT - BEGINNING TO READ,ER ZIEFERT,Frog jog /,"Ziefert, Harriet",CBA,EPRDR
21982318488230,120731,E ZIEFERT - BEGINNING TO READ,ER ZIEFERT,Frog jog /,"Ziefert, Harriet",CBA,EPRDR
21982318488263,120731,E ZIEFERT - BEGINNING TO READ,ER ZIEFERT,Frog jog /,"Ziefert, Harriet",CBA,EPRDR
21982318488271,120731,E ZIEFERT - BEGINNING TO READ,ER ZIEFERT,Frog jog /,"Ziefert, Harriet",EMM,EPRDR
21982318488255,120731,E ZIEFERT - BEGINNING TO READ,ER ZIEFERT,Frog jog /,"Ziefert, Harriet",WAL,EPRDR
21982028364077,83929,E ZIEFERT - BEGINNING TO READ,ER ZIEFERT,"Sleepy Dog, wake up! /","Ziefert, Harriet",BRU,EPRDR
21982028364093,83929,E ZIEFERT - BEGINNING TO READ,ER ZIEFERT,"Sleepy Dog, wake up! /","Ziefert, Harriet",BRU,EPRDR
21982028364101,83929,E ZIEFERT - BEGINNING TO READ,ER ZIEFERT,"Sleepy Dog, wake up! /","Ziefert, Harriet",CBA,EPRDR
21982028364127,83929,E ZIEFERT - BEGINNING TO READ,ER ZIEFERT,"Sleepy Dog, wake up! /","Ziefert, Harriet",MID,EPRDR
21982028364135,83929,E ZIEFERT - BEGINNING TO READ,ER ZIEFERT,"Sleepy Dog, wake up! /","Ziefert, Harriet",URL,EPRDR
21982028364085,83929,E ZIEFERT - BEGINNING TO READ,ER ZIEFERT,"Sleepy Dog, wake up! /","Ziefert, Harriet",BRU,EPRDR
21982028364069,83929,E ZIEFERT - BEGINNING TO READ,ER ZIEFERT,"Sleepy Dog, wake up! /","Ziefert, Harriet",WAL,EPRDR
21982029538901,73687,E ZIEFERT - BEGINNING TO READ,ER ZIEFERT,Ice mice /,"Ziefert, Harriet",MYE,EPRDR
21982031800877,73687,E ZIEFERT - BEGINNING TO READ,ER ZIEFERT,Ice mice /,"Ziefert, Harriet",CBA,EPRDR
21982030279800,73687,E ZIEFERT - BEGINNING TO READ,ER ZIEFERT,Ice mice /,"Ziefert, Harriet",MYE,EPRDR
21982030279883,73687,E ZIEFERT - BEGINNING TO READ,ER ZIEFERT,Ice mice /,"Ziefert, Harriet",POR,EPRDR
21982030279875,73687,E ZIEFERT - BEGINNING TO READ,ER ZIEFERT,Ice mice /,"Ziefert, Harriet",TRL,EPRDR
21982030279834,73687,E ZIEFERT - BEGINNING TO READ,ER ZIEFERT,Ice mice /,"Ziefert, Harriet",URL,EPRDR
21982030279776,73687,E ZIEFERT - BEGINNING TO READ,ER ZIEFERT,Ice mice /,"Ziefert, Harriet",CBA,EPRDR
21982030279792,73687,E ZIEFERT - BEGINNING TO READ,ER ZIEFERT,Ice mice /,"Ziefert, Harriet",WAL,EPRDR
21982030279859,73687,E ZIEFERT - BEGINNING TO READ,ER ZIEFERT,Ice mice /,"Ziefert, Harriet",WAL,EPRDR
21982030279867,73687,E ZIEFERT - BEGINNING TO READ,ER ZIEFERT,Ice mice /,"Ziefert, Harriet",WAL,EPRDR
21982020181917,70810,E ZIEFERT - BEGINNING TO READ,ER ZIEFERT,The princess and the pea /,"Ziefert, Harriet",MYE,EPRDR
21982020181941,70810,E ZIEFERT - BEGINNING TO READ,ER ZIEFERT,The princess and the pea /,"Ziefert, Harriet",URL,EPRDR
21982020181933,70810,E ZIEFERT - BEGINNING TO READ,ER ZIEFERT,The princess and the pea /,"Ziefert, Harriet",BRU,EPRDR
21982029538893,73687,E ZIEFERT - BEGINNING TO READ,ER ZIEFERT,Ice mice /,"Ziefert, Harriet",BRU,EPRDR
21982030279784,73687,E ZIEFERT - BEGINNING TO READ,ER ZIEFERT,Ice mice /,"Ziefert, Harriet",BRU,EPRDR
21982031800885,73687,E ZIEFERT - BEGINNING TO READ,ER ZIEFERT,Ice mice /,"Ziefert, Harriet",MID,EPRDR
21982031804143,102170,E ZIEFERT - BEGINNING TO READ,ER ZIEFERT,Crab cab /,"Ziefert, Harriet",MID,EPRDR
21982031804127,102170,E ZIEFERT - BEGINNING TO READ,ER ZIEFERT,Crab cab /,"Ziefert, Harriet",MYE,EPRDR
21982029537879,102170,E ZIEFERT - BEGINNING TO READ,ER ZIEFERT,Crab cab /,"Ziefert, Harriet",TRL,EPRDR
21982031804135,102170,E ZIEFERT - BEGINNING TO READ,ER ZIEFERT,Crab cab /,"Ziefert, Harriet",CBA,EPRDR
